date,series,nav
2024-03-12,2330 TR,36597460.046468586
2024-03-13,2330 TR,37025222.56649224
2024-03-14,2330 TR,37262868.410949826
2024-03-15,2330 TR,35789464.17531278
2024-03-18,2330 TR,36481845.13978604
2024-03-19,2330 TR,36386342.92737823
2024-03-20,2330 TR,36195338.5025626
2024-03-21,2330 TR,37436867.26386421
2024-03-22,2330 TR,37484618.37006812
2024-03-25,2330 TR,37245862.83904858
2024-03-26,2330 TR,37341365.0514564
2024-03-27,2330 TR,37198111.73284467
2024-03-28,2330 TR,36720600.67080559
2024-03-29,2330 TR,37198111.73284467
2024-04-01,2330 TR,36768351.777009495
2024-04-02,2330 TR,37723373.901087664
2024-04-03,2330 TR,37245862.83904858
2024-04-08,2330 TR,37389116.157660306
2024-04-09,2330 TR,39108155.98100101
2024-04-10,2330 TR,38917151.55618537
2024-04-11,2330 TR,39155907.08720492
2024-04-12,2330 TR,39060404.8747971
2024-04-15,2330 TR,38487391.6003502
2024-04-16,2330 TR,37627871.688679844
2024-04-17,2330 TR,38391889.38794238
2024-04-18,2330 TR,38391889.38794238
2024-04-19,2330 TR,35813329.652931325
2024-04-22,2330 TR,35431320.80330006
2024-04-23,2330 TR,36004334.07774696
2024-04-24,2330 TR,37389116.157660306
2024-04-25,2330 TR,36577347.35219386
2024-04-26,2330 TR,37341365.0514564
2024-04-29,2330 TR,37962129.4321072
2024-04-30,2330 TR,37723373.901087664
2024-05-02,2330 TR,36863853.989417315
2024-05-03,2330 TR,37245862.83904858
2024-05-06,2330 TR,37532369.47627203
2024-05-07,2330 TR,38200884.96312675
2024-05-08,2330 TR,38296387.17553456
2024-05-09,2330 TR,38009880.53831112
2024-05-10,2330 TR,38296387.17553456
2024-05-13,2330 TR,39108155.98100101
2024-05-14,2330 TR,39394662.61822446
2024-05-15,2330 TR,40063178.10507918
2024-05-16,2330 TR,40158680.31748699
2024-05-17,2330 TR,39872173.68026354
2024-05-20,2330 TR,39872173.68026354
2024-05-21,2330 TR,40158680.31748699
2024-05-22,2330 TR,41256955.7601769
2024-05-23,2330 TR,41782217.92841988
2024-05-24,2330 TR,41400209.078788616
2024-05-27,2330 TR,41495711.291196436
2024-05-28,2330 TR,41304706.866380796
2024-05-29,2330 TR,40922698.01674953
2024-05-30,2330 TR,40015426.99887527
2024-05-31,2330 TR,39203658.193408825
2024-06-03,2330 TR,40397435.84850653
2024-06-04,2330 TR,40063178.10507918
2024-06-05,2330 TR,40779444.69813781
2024-06-06,2330 TR,42689488.946294144
2024-06-07,2330 TR,41973222.35323552
2024-06-11,2330 TR,42164226.778051145
2024-06-12,2330 TR,43405755.53935277
2024-06-13,2330 TR,44052876.913868755
2024-06-14,2330 TR,44196683.911411315
2024-06-17,2330 TR,44148748.2455638
2024-06-18,2330 TR,45203332.89420919
2024-06-19,2330 TR,47024888.19641486
2024-06-20,2330 TR,47024888.19641486
2024-06-21,2330 TR,46497595.872092165
2024-06-24,2330 TR,45059525.89666664
2024-06-25,2330 TR,45299204.22590422
2024-06-26,2330 TR,46018239.21361699
2024-06-27,2330 TR,46018239.21361699
2024-06-28,2330 TR,46305853.20870209
2024-07-01,2330 TR,46401724.54039712
2024-07-02,2330 TR,46018239.21361699
2024-07-03,2330 TR,46929016.86471982
2024-07-04,2330 TR,48175344.17675528
2024-07-05,2330 TR,48175344.17675528
2024-07-08,2330 TR,49613414.152180806
2024-07-09,2330 TR,49853092.4814184
2024-07-10,2330 TR,50092770.81065599
2024-07-11,2330 TR,51770519.1153191
2024-07-12,2330 TR,49853092.4814184
2024-07-15,2330 TR,49853092.4814184
2024-07-16,2330 TR,50572127.469131164
2024-07-17,2330 TR,49373735.82294322
2024-07-18,2330 TR,48175344.17675528
2024-07-19,2330 TR,46497595.872092165
2024-07-22,2330 TR,45011590.230819106
2024-07-23,2330 TR,46929016.86471982
2024-07-26,2330 TR,44292555.24310635
2024-07-29,2330 TR,45251268.5600567
2024-07-30,2330 TR,45059525.89666664
2024-07-31,2330 TR,44771911.901581526
2024-08-01,2330 TR,46018239.21361699
2024-08-02,2330 TR,43285906.260308474
2024-08-05,2330 TR,39067567.66572692
2024-08-06,2330 TR,42183385.94581556
2024-08-07,2330 TR,44100812.57971627
2024-08-08,2330 TR,42950356.59937585
2024-08-09,2330 TR,44771911.901581526
2024-08-12,2330 TR,45059525.89666664
2024-08-13,2330 TR,45107461.56251415
2024-08-14,2330 TR,45443011.223446764
2024-08-15,2330 TR,45203332.89420919
2024-08-16,2330 TR,46449660.20624465
2024-08-19,2330 TR,46641402.86963471
2024-08-20,2330 TR,46641402.86963471
2024-08-21,2330 TR,45922367.88192195
2024-08-22,2330 TR,45586818.220989324
2024-08-23,2330 TR,45490946.88929429
2024-08-26,2330 TR,45538882.55514181
2024-08-27,2330 TR,45155397.228361666
2024-08-28,2330 TR,46209981.87700705
2024-08-29,2330 TR,45203332.89420919
2024-08-30,2330 TR,45251268.5600567
2024-09-02,2330 TR,45443011.223446764
2024-09-03,2330 TR,45059525.89666664
2024-09-04,2330 TR,42614806.93844323
2024-09-05,2330 TR,43237970.59446096
2024-09-06,2330 TR,44004941.24802124
2024-09-09,2330 TR,43094163.596918404
2024-09-10,2330 TR,43333841.926156
2024-09-11,2330 TR,43190034.92861344
2024-09-12,2330 TR,45260467.21058328
2024-09-13,2330 TR,45597513.24300252
2024-09-16,2330 TR,45597513.24300252
2024-09-18,2330 TR,45308616.64378603
2024-09-19,2330 TR,46223455.874638245
2024-09-20,2330 TR,46849398.50627397
2024-09-23,2330 TR,47041996.23908497
2024-09-24,2330 TR,47523490.57111244
2024-09-25,2330 TR,48390180.36876192
2024-09-26,2330 TR,48871674.70078939
2024-09-27,2330 TR,48149433.20274817
2024-09-30,2330 TR,46079007.57503
2024-10-01,2330 TR,46801249.07307123
2024-10-04,2330 TR,47041996.23908497
2024-10-07,2330 TR,48390180.36876192
2024-10-08,2330 TR,48630927.53477566
2024-10-09,2330 TR,49112421.86680313
2024-10-11,2330 TR,50316157.69687184
2024-10-14,2330 TR,50316157.69687184
2024-10-15,2330 TR,51519893.52694054
2024-10-16,2330 TR,50316157.69687184
2024-10-17,2330 TR,49834663.36484436
2024-10-18,2330 TR,52242135.02498177
2024-10-21,2330 TR,52242135.02498177
2024-10-22,2330 TR,51760640.69295428
2024-10-23,2330 TR,51038399.19491306
2024-10-24,2330 TR,51038399.19491306
2024-10-25,2330 TR,51279146.3609268
2024-10-28,2330 TR,50556904.86288558
2024-10-29,2330 TR,50075410.5308581
2024-10-30,2330 TR,49593916.19883061
2024-11-01,2330 TR,49353169.03281687
2024-11-04,2330 TR,50075410.5308581
2024-11-05,2330 TR,50556904.86288558
2024-11-06,2330 TR,51038399.19491306
2024-11-07,2330 TR,51279146.3609268
2024-11-08,2330 TR,52482882.190995514
2024-11-11,2330 TR,52242135.02498177
2024-11-12,2330 TR,50556904.86288558
2024-11-13,2330 TR,49834663.36484436
2024-11-14,2330 TR,49834663.36484436
2024-11-15,2330 TR,49834663.36484436
2024-11-18,2330 TR,49353169.03281687
2024-11-19,2330 TR,50075410.5308581
2024-11-20,2330 TR,49353169.03281687
2024-11-21,2330 TR,48630927.53477566
2024-11-22,2330 TR,50075410.5308581
2024-11-25,2330 TR,49593916.19883061
2024-11-26,2330 TR,48630927.53477566
2024-11-27,2330 TR,48149433.20274817
2024-11-28,2330 TR,48390180.36876192
2024-11-29,2330 TR,47956835.469937176
2024-12-02,2330 TR,49834663.36484436
2024-12-03,2330 TR,50797652.02889933
2024-12-04,2330 TR,51519893.52694054
2024-12-05,2330 TR,51760640.69295428
2024-12-06,2330 TR,51279146.3609268
2024-12-09,2330 TR,51760640.69295428
2024-12-10,2330 TR,51279146.3609268
2024-12-11,2330 TR,50316157.69687184
2024-12-12,2330 TR,51234494.297441676
2024-12-13,2330 TR,51476166.440354146
2024-12-16,2330 TR,52442855.01200399
2024-12-17,2330 TR,51959510.72617907
2024-12-18,2330 TR,52442855.01200399
2024-12-19,2330 TR,51717838.5832666
2024-12-20,2330 TR,50026133.58287937
2024-12-23,2330 TR,52201182.86909152
2024-12-24,2330 TR,52201182.86909152
2024-12-25,2330 TR,52442855.01200399
2024-12-26,2330 TR,52442855.01200399
2024-12-27,2330 TR,52684527.154916435
2024-12-30,2330 TR,52684527.154916435
2024-12-31,2330 TR,51959510.72617907
2025-01-02,2330 TR,51476166.440354146
2025-01-03,2330 TR,51959510.72617907
2025-01-06,2330 TR,54376232.15530367
2025-01-07,2330 TR,54617904.298216134
2025-01-08,2330 TR,53409543.58365383
2025-01-09,2330 TR,53167871.440741375
2025-01-10,2330 TR,53167871.440741375
2025-01-13,2330 TR,51959510.72617907
2025-01-14,2330 TR,52684527.154916435
2025-01-15,2330 TR,51476166.440354146
2025-01-16,2330 TR,53409543.58365383
2025-01-17,2330 TR,54134560.01239121
2025-01-20,2330 TR,54134560.01239121
2025-01-21,2330 TR,54134560.01239121
2025-01-22,2330 TR,54859576.44112859
2025-02-03,2330 TR,51717838.5832666
2025-02-04,2330 TR,52926199.297828905
2025-02-05,2330 TR,53651215.72656629
2025-02-06,2330 TR,53892887.86947875
2025-02-07,2330 TR,54376232.15530367
2025-02-10,2330 TR,53409543.58365383
2025-02-11,2330 TR,53651215.72656629
2025-02-12,2330 TR,53167871.440741375
2025-02-13,2330 TR,52684527.154916435
2025-02-14,2330 TR,51234494.297441676
2025-02-17,2330 TR,52442855.01200399
2025-02-18,2330 TR,53167871.440741375
2025-02-19,2330 TR,52684527.154916435
2025-02-20,2330 TR,52201182.86909152
2025-02-21,2330 TR,52926199.297828905
2025-02-24,2330 TR,51959510.72617907
2025-02-25,2330 TR,50992822.15452922
2025-02-26,2330 TR,51234494.297441676
2025-02-27,2330 TR,50267805.72579184
2025-03-03,2330 TR,49301117.154142
2025-03-04,2330 TR,48334428.58249215
2025-03-05,2330 TR,49301117.154142
2025-03-06,2330 TR,48576100.725404605
2025-03-07,2330 TR,48576100.725404605
2025-03-10,2330 TR,48237759.72532717
2025-03-11,2330 TR,46932730.15359988
2025-03-12,2330 TR,47754415.43950225
2025-03-13,2330 TR,46642723.58210493
2025-03-14,2330 TR,46352717.01060997
2025-03-17,2330 TR,46884395.72501739
2025-03-18,2330 TR,47151475.10287417
2025-03-19,2330 TR,46228840.677586205
2025-03-20,2330 TR,47831310.995191604
2025-03-21,2330 TR,47200034.80946827
2025-03-24,2330 TR,47200034.80946827
2025-03-25,2330 TR,48074109.52816213
2025-03-26,2330 TR,47588512.462221086
2025-03-27,2330 TR,46520198.917150825
2025-03-28,2330 TR,46228840.677586205
2025-03-31,2330 TR,44189333.00063387
2025-04-01,2330 TR,45840363.02483339
2025-04-02,2330 TR,45743243.61164517
2025-04-07,2330 TR,41178631.19179948
2025-04-08,2330 TR,39624720.58078818
2025-04-09,2330 TR,38119369.67637098
2025-04-10,2330 TR,41907026.79071103
2025-04-11,2330 TR,43169579.16215771
2025-04-14,2330 TR,42004146.203899235
2025-04-15,2330 TR,42586862.683028474
2025-04-16,2330 TR,41518549.137958206
2025-04-17,2330 TR,41130071.48520537
2025-04-18,2330 TR,41275750.60498769
2025-04-21,2330 TR,40547355.006076135
2025-04-22,2330 TR,39624720.58078818
2025-04-23,2330 TR,42392623.85665206
2025-04-24,2330 TR,41955586.497305125
2025-04-25,2330 TR,43121019.455563605
2025-04-28,2330 TR,43558056.81491053
2025-04-29,2330 TR,43800855.34788105
2025-04-30,2330 TR,44092213.58744567
2025-05-02,2330 TR,46131721.264398
2025-05-05,2330 TR,45549004.78526876
2025-05-06,2330 TR,44674930.06657491
2025-05-07,2330 TR,45063407.719327725
2025-05-08,2330 TR,44577810.6533867
2025-05-09,2330 TR,46083161.5578039
2025-05-12,2330 TR,46471639.21055672
2025-05-13,2330 TR,47054355.68968596
2025-05-14,2330 TR,48511146.88750905
2025-05-15,2330 TR,48219788.647944435
2025-05-16,2330 TR,48462587.18091495
2025-05-19,2330 TR,47782751.28859751
2025-05-20,2330 TR,47491393.04903289
2025-05-21,2330 TR,48074109.52816213
2025-05-22,2330 TR,47685631.875409305
2025-05-23,2330 TR,47782751.28859751
2025-05-26,2330 TR,47394273.635844685
2025-05-27,2330 TR,46860116.86330955
2025-05-28,2330 TR,46957236.27649775
2025-05-29,2330 TR,46957236.27649775
2025-06-02,2330 TR,45937482.43802159
2025-06-03,2330 TR,46131721.264398
2025-06-04,2330 TR,48074109.52816213
2025-06-05,2330 TR,48462587.18091495
2025-06-06,2330 TR,48316908.06113265
2025-06-09,2330 TR,48802505.127073675
2025-06-10,2330 TR,50744893.3908378
2025-06-11,2330 TR,51716087.52271987
2025-06-12,2330 TR,50960219.23795373
2025-06-13,2330 TR,50228732.83740894
2025-06-16,2330 TR,49984904.037227355
2025-06-17,2330 TR,50960219.23795373
2025-06-18,2330 TR,51447876.83831693
2025-06-19,2330 TR,50472561.63759054
2025-06-20,2330 TR,51447876.83831693
2025-06-23,2330 TR,49741075.23704575
2025-06-24,2330 TR,51204048.038135335
2025-06-25,2330 TR,52179363.238861725
2025-06-26,2330 TR,52423192.039043315
2025-06-27,2330 TR,52667020.83922491
2025-06-30,2330 TR,51691705.63849852
2025-07-01,2330 TR,52910849.63940651
2025-07-02,2330 TR,52910849.63940651
2025-07-03,2330 TR,53154678.43958811
2025-07-04,2330 TR,52910849.63940651
2025-07-07,2330 TR,52667020.83922491
2025-07-08,2330 TR,52667020.83922491
2025-07-09,2330 TR,53154678.43958811
2025-07-10,2330 TR,53642336.0399513
2025-07-11,2330 TR,53642336.0399513
2025-07-14,2330 TR,53398507.239769705
2025-07-15,2330 TR,54129993.64031449
2025-07-16,2330 TR,55105308.84104088
2025-07-17,2330 TR,55105308.84104088
2025-07-18,2330 TR,56324452.84194886
2025-07-21,2330 TR,56080624.04176726
2025-07-22,2330 TR,55105308.84104088
2025-07-23,2330 TR,55836795.24158567
2025-07-24,2330 TR,55836795.24158567
2025-07-25,2330 TR,55836795.24158567
2025-07-28,2330 TR,55836795.24158567
2025-07-29,2330 TR,55349137.641222484
2025-07-30,2330 TR,56324452.84194886
2025-07-31,2330 TR,56568281.642130464
2025-08-01,2330 TR,55592966.44140408
2025-08-04,2330 TR,55349137.641222484
2025-08-05,2330 TR,56080624.04176726
2025-08-06,2330 TR,54861480.04085928
2025-08-07,2330 TR,57543596.84285684
2025-08-08,2330 TR,57299768.042675264
2025-08-11,2330 TR,57543596.84285684
2025-08-12,2330 TR,57543596.84285684
2025-08-13,2330 TR,58518912.043583244
2025-08-14,2330 TR,57299768.042675264
2025-08-18,2330 TR,57543596.84285684
2025-08-19,2330 TR,57787425.643038444
2025-08-20,2330 TR,55349137.641222484
2025-08-21,2330 TR,56080624.04176726
2025-08-22,2330 TR,55349137.641222484
2025-08-25,2330 TR,57055939.24249366
2025-08-26,2330 TR,57299768.042675264
2025-08-27,2330 TR,58031254.44322004
2025-08-28,2330 TR,56568281.642130464
2025-08-29,2330 TR,56568281.642130464
2025-09-01,2330 TR,56812110.44231206
2025-09-02,2330 TR,56568281.642130464
2025-09-03,2330 TR,56568281.642130464
2025-09-04,2330 TR,56568281.642130464
2025-09-05,2330 TR,57543596.84285684
2025-09-08,2330 TR,57543596.84285684
2025-09-09,2330 TR,58518912.043583244
2025-09-10,2330 TR,59738056.04449122
2025-09-11,2330 TR,60469542.44503601
2025-09-12,2330 TR,61444857.6457624
2025-09-15,2330 TR,61201028.8455808
2025-09-16,2330 TR,62669854.417258136
2025-09-17,2330 TR,61935442.060805894
2025-09-18,2330 TR,62914658.53607555
2025-09-19,2330 TR,61935442.060805894
2025-09-22,2330 TR,63404266.77371038
2025-09-23,2330 TR,65607503.843067124
2025-09-24,2330 TR,65607503.843067124
2025-09-25,2330 TR,64628287.36779746
2025-09-26,2330 TR,63649070.8925278
2025-09-30,2330 TR,63893875.01134521
2025-10-01,2330 TR,64873091.48661487
2025-10-02,2330 TR,66831524.43715419
2025-10-03,2330 TR,68545153.26887609
2025-10-07,2330 TR,70258782.10059798
2025-10-08,2330 TR,69279565.62532833
2025-10-09,2330 TR,70503586.21941541
2025-10-13,2330 TR,69279565.62532833
2025-10-14,2330 TR,69769173.86296315
2025-10-15,2330 TR,71727606.81350248
2025-10-16,2330 TR,72706823.28877214
2025-10-17,2330 TR,70993194.45705022
2025-10-20,2330 TR,72462019.16995472
2025-10-21,2330 TR,72462019.16995472
2025-10-22,2330 TR,71482802.69468506
2025-10-23,2330 TR,70993194.45705022
2025-10-27,2330 TR,72462019.16995472
2025-10-28,2330 TR,72217215.0511373
2025-10-29,2330 TR,73686039.7640418
2025-10-30,2330 TR,73686039.7640418
2025-10-31,2330 TR,73441235.64522438
2025-11-03,2330 TR,73930843.8828592
2025-11-04,2330 TR,73686039.7640418
2025-11-05,2330 TR,71482802.69468506
2025-11-06,2330 TR,71727606.81350248
2025-11-07,2330 TR,71482802.69468506
2025-11-10,2330 TR,72217215.0511373
2025-11-11,2330 TR,71727606.81350248
2025-11-12,2330 TR,72217215.0511373
2025-11-13,2330 TR,71482802.69468506
2025-11-14,2330 TR,70013977.98178059
2025-11-17,2330 TR,70748390.33823283
2025-11-18,2330 TR,68789957.38769351
2025-11-19,2330 TR,68300349.15005867
2025-11-20,2330 TR,71237998.57586765
2025-11-21,2330 TR,67810740.91242383
2025-11-24,2330 TR,67321132.67478901
2025-11-25,2330 TR,69279565.62532833
2025-11-26,2330 TR,70503586.21941541
2025-11-27,2330 TR,70258782.10059798
2025-11-28,2330 TR,70503586.21941541
2025-12-01,2330 TR,69034761.50651091
2025-12-02,2330 TR,70013977.98178059
2025-12-03,2330 TR,70993194.45705022
2025-12-04,2330 TR,70748390.33823283
2025-12-05,2330 TR,71482802.69468506
2025-12-08,2330 TR,73196431.52640697
2025-12-09,2330 TR,72462019.16995472
2025-12-10,2330 TR,73686039.7640418
2025-12-11,2330 TR,72212319.50698344
2025-12-12,2330 TR,72703559.77573845
2025-12-15,2330 TR,71229838.96947348
2025-12-16,2330 TR,70492978.56634098
2025-12-17,2330 TR,70247358.43196349
2025-12-18,2330 TR,70247358.43196349
2025-12-19,2330 TR,70247358.43196349
2025-12-22,2330 TR,71966699.37260596
2025-12-23,2330 TR,73194800.04449342
2025-12-24,2330 TR,73440420.17887092
2025-12-26,2330 TR,74177280.5820034
2025-12-29,2330 TR,75159761.11951339
2025-12-30,2330 TR,74668520.8507584
2025-12-31,2330 TR,76142241.65702336
2026-01-02,2330 TR,77861582.59766583
2026-01-05,2330 TR,82037124.88208325
2026-01-06,2330 TR,83756465.8227257
2026-01-07,2330 TR,82282745.01646073
2026-01-08,2330 TR,82773985.28521572
2026-01-09,2330 TR,82528365.15083823
2026-01-12,2330 TR,83019605.41959321
2026-01-13,2330 TR,84002085.9571032
2026-01-14,2330 TR,84002085.9571032
2026-01-15,2330 TR,83019605.41959321
2026-01-16,2330 TR,85475806.76336817
2026-01-19,2330 TR,86458287.30087814
2026-01-20,2330 TR,87195147.70401062
2026-01-21,2330 TR,85475806.76336817
2026-01-22,2330 TR,86458287.30087814
2026-01-23,2330 TR,86949527.56963313
2026-01-26,2330 TR,86212667.16650066
2026-01-27,2330 TR,87440767.83838812
2026-01-28,2330 TR,89405728.91340809
2026-01-29,2330 TR,88668868.5102756
2026-01-30,2330 TR,87195147.70401062
2026-02-02,2330 TR,86703907.43525563
2026-02-03,2330 TR,88423248.3758981
2026-02-04,2330 TR,87686387.97276561
2026-02-05,2330 TR,86703907.43525563
2026-02-06,2330 TR,87440767.83838812
2026-02-09,2330 TR,89160108.77903059
2026-02-10,2330 TR,92353170.52593802
2026-02-11,2330 TR,94072511.46658048
2026-02-23,2330 TR,93335651.063448
2026-02-24,2330 TR,96528712.81035542
2026-02-25,2330 TR,98984914.15413038
2026-02-26,2330 TR,98002433.61662039
2026-03-02,2330 TR,97019953.07911041
2026-03-03,2330 TR,95054992.00409046
2026-03-04,2330 TR,91616310.12280554
2026-03-05,2330 TR,93335651.063448
2026-03-06,2330 TR,92844410.79469301
2026-03-09,2330 TR,88914488.6446531
2026-03-10,2330 TR,90879449.71967305
2026-03-11,2330 TR,95300612.13846795
2026-03-12,2330 TR,92598790.66031551
2026-03-13,2330 TR,91616310.12280554
2026-03-16,2330 TR,90633829.58529554
2026-03-17,2330 TR,92161644.70768802
2026-03-18,2330 TR,93886595.27708323
2026-03-19,2330 TR,91175958.66803358
2026-03-20,2330 TR,90683115.64820638
2026-03-23,2330 TR,89204586.58872475
2026-03-24,2330 TR,89204586.58872475
2026-03-25,2330 TR,90929537.15811999
2026-03-26,2330 TR,90683115.64820638
2026-03-27,2330 TR,89697429.60855196
2026-03-30,2330 TR,87726057.52924314
2026-03-31,2330 TR,86740371.48958871
2026-04-01,2330 TR,91422380.1779472
2026-04-02,2330 TR,89204586.58872475
2026-04-07,2330 TR,91668801.68786079
2026-04-08,2330 TR,96104388.86630566
2026-04-09,2330 TR,96350810.37621927
2026-04-10,2330 TR,98568603.96544172
2026-04-13,2330 TR,98075760.9456145
2026-04-14,2330 TR,101279240.57449137
2026-04-15,2330 TR,102511348.12405938
2026-04-16,2330 TR,102757769.63397299
2026-04-17,2330 TR,100047133.02492334
2026-04-20,2330 TR,99800711.51500973
2026-04-21,2330 TR,101032819.06457776
2026-04-22,2330 TR,101032819.06457776
2026-04-23,2330 TR,102511348.12405938
2026-04-24,2330 TR,107686199.83224508
2026-04-27,2330 TR,111628943.99086276
2026-04-28,2330 TR,109164728.8917267
2026-04-30,2330 TR,105221984.73310904
2026-05-04,2330 TR,112121787.01068996
2026-05-05,2330 TR,110889679.46112193
2026-05-06,2330 TR,110889679.46112193
2026-05-07,2330 TR,113846737.58008519
2026-05-08,2330 TR,112861051.54043077
2026-05-11,2330 TR,110150414.93138112
2026-05-12,2330 TR,111136100.97103553
2026-05-13,2330 TR,109411150.40164031
2026-05-14,2330 TR,111875365.50077635
2026-05-15,2330 TR,111628943.99086276
2026-05-18,2330 TR,110396836.44129473
2026-05-19,2330 TR,108671885.87189949
2026-05-20,2330 TR,107686199.83224508
2026-05-21,2330 TR,109903993.42146751
2026-05-22,2330 TR,111136100.97103553
2004-12-14,2383 TR hindsight top,1000000.0
2004-12-15,2383 TR hindsight top,1009478.672985782
2004-12-16,2383 TR hindsight top,1018957.345971564
2004-12-17,2383 TR hindsight top,1037914.6919431279
2004-12-20,2383 TR hindsight top,1028436.0189573461
2004-12-21,2383 TR hindsight top,1028436.0189573461
